"Reference_Name","ISO_639","Language_Type","DLS_Level","Raw_Score","Adjusted_Score","Proportional_Score","Content","Encoding","Surface","Localized","Meaning","Speech","Assistant"
"Tepeuxila Cuicatec","cux","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Nopala Chatino","cya","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Dhimal","dhi","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Dehu","dhv","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Didinga","did","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Diriku","diu","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Dakka","dkk","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Rungus","drg","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Rukai","dru","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Dutch Sign Language","dse","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Middle Dutch (ca. 1050-1350)","dum","Historical","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Dusun Malang","duq","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ecuadorian Sign Language","ecs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Koti","eko","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Enxet","enx","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Quebec Sign Language","fcs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Finnish Sign Language","fse","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"French Sign Language","fsl","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"East Futuna","fud","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ghanaian Sign Language","gse","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"German Sign Language","gsg","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Greek Sign Language","gss","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Guahibo","guh","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Wè Southern","gxx","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Guarayu","gyr","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Northern Haida","hdn","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Hmong Njua","hnj","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Hre","hre","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Hungarian Sign Language","hsh","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Xiang Chinese","hsn","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Huambisa","hub","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Iaai","iai","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ignaciano","ign","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Indonesian Sign Language","inl","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Italian Sign Language","ise","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Esan","ish","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Southern Tidung","itd","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kaera","jka","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Jaunsari","jns","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Japanese Sign Language","jsl","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Juray","juy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Camsá","kbh","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kumam","kdi","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Akebu","keu","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Konda-Dora","kfc","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Bilaspuri","kfs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kaiwá","kgk","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kaingang","kgp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tukang Besi North","khc","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Western Parbate Kham","kjl","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kohin","kkx","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Gamilaraay","kld","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kalumpang","kli","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kodi","kod","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tehit","kps","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kupsabiny","kpz","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kimaragang","kqr","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ju|'hoan","ktz","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Korean Sign Language","kvk","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kwara'ae","kwf","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Awa-Cuaiquer","kwi","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Khirwar","kwx","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"San Salvador Kongo","kwy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kouya","kyf","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Karok","kyh","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Lambya","lai","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tolaki","lbw","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Lenje","leh","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Lhomi","lhm","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kabras","lkb","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Lole","llg","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"North Efate","llp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Hano","lml","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Lamboya","lmy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Saluan","loe","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mongo","lol","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Malawi Lomwe","lon","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Burundian Sign Language","lsb","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Panamanian Sign Language","lsp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Leti (Indonesia)","lti","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tachoni","lts","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Luwo","lwo","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Sateré-Mawé","mav","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Macushi","mbc","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Machiguenga","mcb","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Sharanahua","mcd","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Matsés","mcf","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mbunda","mck","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mexican Sign Language","mfs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Morokodo","mgc","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mbukushu","mhw","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Chayuco Mixtec","mih","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ayutla Mixtec","miy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Majhi","mjz","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ilwana","mlk","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Moro","mor","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Maung","mph","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mising","mrg","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"North Marquesan","mrq","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mandaya","mry","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Totontepec Mixe","mto","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Wichí Lhamtés Nocten","mtp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kala Lagaw Ya","mwp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mentawai","mwv","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tlahuitoltepec Mixe","mxp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ixcatlán Mazatec","mzi","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mozambican Sign Language","mzy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Northern Katang","ncq","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Nicaraguan Sign Language","ncs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ngombe (Democratic Republic of Congo)","ngc","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Naro","nhr","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Angami Naga","njm","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Liangmai Naga","njn","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ao Naga","njo","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tangkhul Naga (India)","nmf","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Nambya","nmq","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Southern Nuni","nnw","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Nomatsiguenga","not","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Napu","npy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Jèrriais","nrf","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Nsenga","nse","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Sumi Naga","nsm","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Nepalese Sign Language","nsp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Northern Tepehuan","ntp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Natügu","ntu","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Nyore","nyd","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Nyanga","nyj","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Zeme Naga","nzm","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"New Zealand Sign Language","nzs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Orok","oaa","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Okpe (Southwestern Edo)","oke","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"East Ambae","omb","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"South Tairora","omw","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Oroqen","orh","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Old Russian","orv","Historical","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ot Danum","otd","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Estado de México Otomi","ots","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Yine","pib","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Piaroa","pid","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Pilagá","plg","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Palikúr","plu","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Paama","pma","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Pancana","pnp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"San Juan Atzingo Popoloca","poe","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Sayula Popoluca","pos","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"San Luís Temalacayuca Popoloca","pps","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Paicî","pri","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Peruvian Sign Language","prl","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Polish Sign Language","pso","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Western Highland Purepecha","pua","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Punan Tubu","puj","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Gapapaiwa","pwg","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Paraguayan Sign Language","pys","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Camling","rab","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Rajbanshi","rjs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Baltic Romani","rml","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Romanian Sign Language","rms","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ruund","rnd","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ronga","rng","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ranglong","rnl","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Dela-Oenale","row","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Russian Sign Language","rsl","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Buglere","sab","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Subiya","sbs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Soli","sby","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Hyolmo","scp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Seri","sei","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Secoya","sey","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"South African Sign Language","sfs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Segai","sge","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Shoshoni","shh","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Epena","sja","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Salar","slr","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Albanian Sign Language","sqk","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Sirionó","srq","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Waata","ssn","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Samberigi","ssx","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Slovakian Sign Language","svk","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Saaroa","sxr","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Sakizaya","szy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Lowland Tarahumara","tac","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Yami","tao","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Central Tarahumara","tar","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Atayal","tay","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tajio","tdj","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tetun Dili","tdt","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Huehuetla Tepehua","tee","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tereno","ter","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Chitwania Tharu","the","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Thangmi","thf","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tacana","tna","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"North Tanna","tnn","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tonga (Nyasa)","tog","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Xicotepec De Juárez Totonac","too","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Highland Totonac","tos","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Topoiyo","toy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Pisaflores Tepehua","tpp","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Trinitario","trn","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Chicahuaxtla Triqui","trs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Thai Sign Language","tsq","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Taiwan Sign Language","tss","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tsou","tsu","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Northeastern Thai","tts","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Muslim Tat","ttt","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tucano","tuo","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Turka","tuz","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Taveta","tvs","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tawoyan","twy","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Tii","txq","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ugandan Sign Language","ugn","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Ulumanda'","ulm","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Unami","unm","Extinct","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Uripiv-Wala-Rano-Atchin","upv","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Huarijio","var","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Venezuelan Sign Language","vsl","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Wapishana","wap","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Wolio","wlo","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Wichí Lhamtés Vejoz","wlv","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Wambon","wms","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Wanukaka","wnk","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Kambera","xbr","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Malaysian Sign Language","xml","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Diuxi-Tilantongo Mixtec","xtd","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Yoloxochitl Mixtec","xty","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Yagua","yad","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Mayangna","yan","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Yombe","yom","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Yukpa","yup","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Zimbabwe Sign Language","zib","Living","Emerging",2,0.6548,0.023813,0.6548,0,0,0,0,0,0
"Amaimon","ali","Living","Emerging",3,0.6478,0.023558,0,0.6478,0,0,0,0,0
"Balanta-Ganja","bjt","Living","Emerging",3,0.6478,0.023558,0,0.6478,0,0,0,0,0
"Komo (Democratic Republic of Congo)","kmw","Living","Emerging",3,0.6478,0.023558,0,0.6478,0,0,0,0,0
"Kituba (Congo)","mkw","Living","Emerging",3,0.6478,0.023558,0,0.6478,0,0,0,0,0
"Tasawaq","twq","Living","Emerging",3,0.6478,0.023558,0,0.6437,0,0.0042,0,0,0
"Agatu","agc","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Antigua and Barbuda Creole English","aig","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Western Neo-Aramaic","amw","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Goemai","ank","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Eastern Egyptian Bedawi Arabic","avl","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Eastern Durango Nahuatl","azd","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Babine","bcr","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Bebele","beb","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Gahri","bfu","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Kwa'","bko","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Balanta-Kentohe","ble","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Busa","bqp","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Basketo","bst","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Bokobaru","bus","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Bwe Karen","bwe","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Bebil","bxp","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Burak","bys","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Nicaragua Creole English","bzk","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Tayo","cks","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Cakfem-Mushere","cky","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Chilcotin","clc","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Northern Dagara","dgi","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Andaandi","dgl","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Dhuwal","dwu","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Engenni","enn","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Fa d'Ambu","fab","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Finongan","fag","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Fernando Po Creole English","fpe","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Borgu Fulfulde","fue","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Kistane","gru","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Gyele","gyi","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Han","haa","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Harari","har","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Large Flowery Miao","hmd","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Ibani","iby","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Ik","ikx","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Jukun Takum","jbu","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Adara","kad","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Kukele","kez","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Southern Kiwai","kjd","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Bumthangkha","kjz","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Kaska","kkz","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Karipúna Creole French","kmv","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Kwanja","knp","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Du~ya","ldb","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Loko","lok","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Mengisa","mct","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Dizin","mdx","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
"Majang","mpe","Living","Emerging",2,0.5394,0.019614,0,0.5394,0,0,0,0,0
